INFO 2024-12-01 22:58:21,946 basehttp 41760 135203957769792 "GET /api/training_courses_query/?API_KEY_VER_G=t264C12bHsRLgZtu HTTP/1.1" 200 1098
INFO 2024-12-02 01:46:54,251 basehttp 50848 136441512330816 "GET /blog/post/testovaya-statya-2/ HTTP/1.1" 200 40802
INFO 2024-12-02 01:46:56,742 basehttp 50848 136441512330816 "GET /blog/post/testovaya-statya-2/?offset=3 HTTP/1.1" 200 16
INFO 2024-12-02 01:46:56,962 basehttp 50848 136441512330816 "GET /__debug__/history_sidebar/?store_id=0df5a0bdae804ee892ba69167153612b HTTP/1.1" 200 14291
INFO 2024-12-02 01:47:06,061 basehttp 50848 136441512330816 "POST /comments/add_new_comment_for_article/5/ HTTP/1.1" 200 420
INFO 2024-12-02 01:47:06,276 basehttp 50848 136441512330816 "GET /__debug__/history_sidebar/?store_id=b879df49201c4193acd05423092be135 HTTP/1.1" 200 14302
INFO 2024-12-02 01:47:13,314 basehttp 50848 136441512330816 "POST /comments/add_new_comment_for_article/5/ HTTP/1.1" 200 420
INFO 2024-12-02 01:47:13,531 basehttp 50848 136441512330816 "GET /__debug__/history_sidebar/?store_id=01a51b4cbd36474c820e27e0ea205f0d HTTP/1.1" 200 14302
INFO 2024-12-02 01:47:20,114 basehttp 50848 136441512330816 "POST /comments/add_new_comment_for_article/5/ HTTP/1.1" 200 420
INFO 2024-12-02 01:47:20,332 basehttp 50848 136441512330816 "GET /__debug__/history_sidebar/?store_id=a59e32e8a3e9452a8b31012bab52d078 HTTP/1.1" 200 14302
INFO 2024-12-02 01:47:26,482 basehttp 50848 136441512330816 "POST /comments/add_new_comment_for_article/5/ HTTP/1.1" 200 370
INFO 2024-12-02 01:47:26,703 basehttp 50848 136441512330816 "GET /__debug__/history_sidebar/?store_id=8ed0f717f0334fc8a2a858f3abc21652 HTTP/1.1" 200 14306
INFO 2024-12-02 01:47:30,275 basehttp 50848 136441512330816 "GET /blog/post/testovaya-statya-2/ HTTP/1.1" 200 42531
INFO 2024-12-02 01:47:33,852 authentication 50848 136441667520064 <rest_framework.request.Request: DELETE '/api/delete_comment_for_article/?API_KEY_VER_G=t264C12bHsRLgZtu&comment_id=341'>
INFO 2024-12-02 01:47:33,912 basehttp 50848 136441667520064 "DELETE /api/delete_comment_for_article/?API_KEY_VER_G=t264C12bHsRLgZtu&comment_id=341 HTTP/1.1" 200 64
INFO 2024-12-02 01:47:42,744 basehttp 50848 136441512330816 "GET /blog/post/testovaya-statya-2/ HTTP/1.1" 200 40801
INFO 2024-12-02 11:49:13,032 autoreload 5268 132297907269632 Watching for file changes with StatReloader
INFO 2024-12-02 11:49:19,471 basehttp 5268 132297315583552 "GET / HTTP/1.1" 200 43867
INFO 2024-12-02 11:49:19,878 basehttp 5268 132297292514880 "GET /static/blog/image/portfolio/portfolio_4.jpg HTTP/1.1" 200 315691
INFO 2024-12-02 11:49:19,884 basehttp 5268 132297303000640 "GET /static/blog/image/portfolio/portfolio_3.jpg HTTP/1.1" 200 353226
INFO 2024-12-02 11:49:19,887 basehttp 5268 132297137325632 "GET /static/blog/image/portfolio/portfolio_6.jpg HTTP/1.1" 200 324485
INFO 2024-12-02 11:49:19,918 basehttp 5268 132297292514880 "GET /static/blog/image/background/header_big_image.jpg HTTP/1.1" 200 746723
INFO 2024-12-02 11:49:19,933 basehttp 5268 132297126839872 "GET /static/blog/image/background/background.jpg HTTP/1.1" 200 1819615
INFO 2024-12-02 11:49:20,067 basehttp 5268 132297315583552 "GET /media/blog/images/2024/11/05/jahanzeb-ahsan-I2UR7VLpTzM-unsplash.jpg HTTP/1.1" 200 2192617
WARNING 2024-12-02 11:49:20,112 basehttp 5268 132297126839872 "GET /static/blog/css/ajax-loader.gif HTTP/1.1" 404 1831
INFO 2024-12-02 11:49:23,315 basehttp 5268 132297315583552 "GET /uslugi/ HTTP/1.1" 200 20679
INFO 2024-12-02 11:49:24,900 basehttp 5268 132297315583552 "GET /academy/ HTTP/1.1" 200 38031
INFO 2024-12-02 11:49:24,970 basehttp 5268 132297315583552 "GET /static/education_platform/css/education_platform_style.css HTTP/1.1" 304 0
INFO 2024-12-02 11:49:25,017 basehttp 5268 132297315583552 "GET /static/education_platform/images/banner-background.png HTTP/1.1" 200 262416
INFO 2024-12-02 11:49:25,105 basehttp 5268 132297292514880 "GET /static/education_platform/js/navbar-script.js HTTP/1.1" 304 0
INFO 2024-12-02 11:49:25,187 basehttp 5268 132297303000640 "GET /static/education_platform/fonts/Roboto-Medium.ttf HTTP/1.1" 200 168644
INFO 2024-12-02 11:49:25,406 basehttp 5268 132297315583552 "GET /media/media/education_platform/images/sql_image_UWXxmVy.jpeg HTTP/1.1" 200 5152
INFO 2024-12-02 11:49:25,486 basehttp 5268 132297292514880 "GET /media/media/education_platform/images/rat_wgAzpJn.jpeg HTTP/1.1" 200 6138
INFO 2024-12-02 11:49:25,558 basehttp 5268 132297116354112 "GET /media/media/education_platform/images/test_wraper_H06gHkK.jpeg HTTP/1.1" 200 62513
INFO 2024-12-02 11:49:25,569 basehttp 5268 132297126839872 "GET /media/media/education_platform/images/unitaz_UNOGtSQ.jpeg HTTP/1.1" 200 1996
INFO 2024-12-02 11:49:25,600 basehttp 5268 132297137325632 "GET /media/media/education_platform/images/test_wraper_k0D2n7P.jpeg HTTP/1.1" 200 62513
INFO 2024-12-02 11:49:25,601 basehttp 5268 132297303000640 "GET /media/media/education_platform/images/test_wraper_pT4EEzY.jpeg HTTP/1.1" 200 62513
INFO 2024-12-02 11:49:25,685 basehttp 5268 132297315583552 "GET /media/media/education_platform/images/1.png HTTP/1.1" 200 289316
INFO 2024-12-02 11:49:27,807 basehttp 5268 132297315583552 "GET /academy/personal_account/my_courses/ HTTP/1.1" 200 47038
INFO 2024-12-02 11:49:27,941 basehttp 5268 132297116354112 "GET /static/education_platform/js/my_courses.js HTTP/1.1" 304 0
INFO 2024-12-02 11:49:28,190 basehttp 5268 132297303000640 "GET /media/media/education_platform/images/course_complete_flowers.png HTTP/1.1" 200 849842
INFO 2024-12-02 11:49:28,248 basehttp 5268 132297315583552 "GET /media/education_platform/student/avatars/%D0%9E%D0%B1%D0%BB%D0%BE%D0%B6%D0%BA%D0%B02.jpg HTTP/1.1" 200 140339
INFO 2024-12-02 11:49:28,266 basehttp 5268 132297137325632 "GET /media/media/education_platform/images/dress_5.jpg HTTP/1.1" 200 848574
INFO 2024-12-02 11:49:28,267 basehttp 5268 132297292514880 "GET /media/media/education_platform/images/gettyimages-1329412845-612x612.jpg HTTP/1.1" 200 61226
INFO 2024-12-02 11:49:28,268 basehttp 5268 132297126839872 "GET /media/media/education_platform/images/sql_image_rR1hRDg.jpeg HTTP/1.1" 200 5152
INFO 2024-12-02 11:49:30,023 basehttp 5268 132297292514880 "GET /academy/courses/kurs-s-dvumya-shagami/ HTTP/1.1" 200 30530
INFO 2024-12-02 11:49:30,107 basehttp 5268 132297126839872 "GET /static/education_platform/js/course_progress_dashboard.js HTTP/1.1" 304 0
INFO 2024-12-02 11:49:30,223 basehttp 5268 132297292514880 "GET /media/media/education_platform/images/promo_in_dashboard/%D0%9E%D0%B1%D0%BB%D0%BE%D0%B6%D0%BA%D0%B02.jpg HTTP/1.1" 200 140339
INFO 2024-12-02 11:49:30,230 basehttp 5268 132297137325632 "GET /media/media/education_platform/images/promo_in_dashboard/django_image.jpeg HTTP/1.1" 200 5377
INFO 2024-12-02 11:49:32,301 basehttp 5268 132297292514880 "GET /academy/course/progress/69/124/ HTTP/1.1" 200 50888
INFO 2024-12-02 11:49:32,375 basehttp 5268 132297292514880 "GET /static/education_platform/quill/quill.js HTTP/1.1" 200 203481
INFO 2024-12-02 11:49:32,387 basehttp 5268 132297137325632 "GET /static/education_platform/images/button_2.svg HTTP/1.1" 304 0
INFO 2024-12-02 11:49:32,448 basehttp 5268 132297292514880 "GET /static/education_platform/js/make_step_is_completed_script.js HTTP/1.1" 304 0
INFO 2024-12-02 11:49:32,513 basehttp 5268 132297292514880 "GET /static/education_platform/js/comments_script.js HTTP/1.1" 304 0
INFO 2024-12-02 11:49:32,597 basehttp 5268 132297126839872 "GET /media/education_platform/student/avatars/1.png HTTP/1.1" 200 289316
INFO 2024-12-02 11:49:32,851 basehttp 5268 132297126839872 "POST /academy/ajax_make_step_is_completed/ HTTP/1.1" 200 31
INFO 2024-12-02 11:49:33,944 basehttp 5268 132297126839872 "GET /academy/course/progress/69/125/ HTTP/1.1" 200 90964
INFO 2024-12-02 13:53:10,143 autoreload 11374 133188600717312 Watching for file changes with StatReloader
INFO 2024-12-02 13:53:17,201 basehttp 11374 133188007495232 "GET / HTTP/1.1" 200 43867
INFO 2024-12-02 13:53:17,966 basehttp 11374 133187997009472 "GET /media/blog/images/2024/07/12/%D0%9E%D0%B1%D0%BB%D0%BE%D0%B6%D0%BA%D0%B02_Nv8Cuw4.jpg HTTP/1.1" 200 140339
WARNING 2024-12-02 13:53:17,980 basehttp 11374 133187976037952 "GET /static/blog/css/ajax-loader.gif HTTP/1.1" 404 1831
INFO 2024-12-02 13:53:17,985 basehttp 11374 133188007495232 "GET /media/blog/images/2024/11/05/jahanzeb-ahsan-I2UR7VLpTzM-unsplash.jpg HTTP/1.1" 200 2192617
INFO 2024-12-02 13:53:18,007 basehttp 11374 133187986523712 "GET /media/services/images/gettyimages-1315295503-612x612.jpg HTTP/1.1" 200 47945
INFO 2024-12-02 13:53:33,337 basehttp 11374 133188007495232 "GET /uslugi/ HTTP/1.1" 200 20679
INFO 2024-12-02 13:53:34,886 basehttp 11374 133188007495232 "GET /academy/ HTTP/1.1" 200 38030
INFO 2024-12-02 13:53:35,043 basehttp 11374 133187986523712 "GET /static/education_platform/js/homepage_script.js HTTP/1.1" 304 0
INFO 2024-12-02 13:53:35,270 basehttp 11374 133188007495232 "GET /media/media/education_platform/images/sql_image_UWXxmVy.jpeg HTTP/1.1" 200 5152
INFO 2024-12-02 13:53:35,388 basehttp 11374 133187955066432 "GET /media/media/education_platform/images/test_wraper_pT4EEzY.jpeg HTTP/1.1" 200 62513
INFO 2024-12-02 13:53:35,417 basehttp 11374 133187976037952 "GET /media/media/education_platform/images/unitaz_UNOGtSQ.jpeg HTTP/1.1" 200 1996
INFO 2024-12-02 13:53:35,438 basehttp 11374 133187965552192 "GET /media/media/education_platform/images/test_wraper_H06gHkK.jpeg HTTP/1.1" 200 62513
INFO 2024-12-02 13:53:35,446 basehttp 11374 133187986523712 "GET /media/media/education_platform/images/rat_wgAzpJn.jpeg HTTP/1.1" 200 6138
INFO 2024-12-02 13:53:35,450 basehttp 11374 133187997009472 "GET /media/media/education_platform/images/test_wraper_k0D2n7P.jpeg HTTP/1.1" 200 62513
INFO 2024-12-02 13:53:35,514 basehttp 11374 133188007495232 "GET /media/media/education_platform/images/1.png HTTP/1.1" 200 289316
INFO 2024-12-02 13:54:00,200 basehttp 11374 133188007495232 "GET /academy/courses/kurs-v-kotorom-mnogo-shagov/ HTTP/1.1" 200 39618
INFO 2024-12-02 13:54:00,286 basehttp 11374 133188007495232 "GET /static/education_platform/js/course_detail_script.js HTTP/1.1" 304 0
INFO 2024-12-02 13:54:29,180 basehttp 11374 133188007495232 "GET /academy/personal_account/ HTTP/1.1" 200 28123
INFO 2024-12-02 13:54:29,268 basehttp 11374 133187997009472 "GET /static/education_platform/js/personal_account_script.js HTTP/1.1" 304 0
INFO 2024-12-02 13:54:29,330 basehttp 11374 133188007495232 "GET /media/education_platform/student/avatars/%D0%9E%D0%B1%D0%BB%D0%BE%D0%B6%D0%BA%D0%B02.jpg HTTP/1.1" 200 140339
INFO 2024-12-02 13:54:38,317 basehttp 11374 133188007495232 "GET /academy/personal_account/my_certificates/ HTTP/1.1" 200 25424
INFO 2024-12-02 13:54:38,356 basehttp 11374 133188007495232 "GET /static/education_platform/images/certificate_images/cerificate-small-sceleton.png HTTP/1.1" 200 132821
INFO 2024-12-02 13:54:39,388 basehttp 11374 133188007495232 "GET /academy/cert/228/ HTTP/1.1" 200 29691
INFO 2024-12-02 13:54:39,434 basehttp 11374 133187997009472 "GET /static/education_platform/css/certificate_style.css HTTP/1.1" 304 0
INFO 2024-12-02 13:54:39,531 basehttp 11374 133187997009472 "GET /static/education_platform/js/get_certificate_script.js HTTP/1.1" 304 0
INFO 2024-12-02 13:54:39,629 basehttp 11374 133187986523712 "GET /media/media/education_platform/images/sql_image_rR1hRDg.jpeg HTTP/1.1" 200 5152
WARNING 2024-12-02 13:54:39,820 log 11374 133187804071488 Not Found: /style.css
WARNING 2024-12-02 13:54:39,821 basehttp 11374 133187804071488 "GET /style.css HTTP/1.1" 404 19600
INFO 2024-12-02 13:54:39,827 basehttp 11374 133187793585728 "GET /static/education_platform/css/certificate_style.css HTTP/1.1" 200 3338
WARNING 2024-12-02 13:54:40,020 log 11374 133187793585728 Not Found: /Montserrat-MediumItalic.ttf
WARNING 2024-12-02 13:54:40,021 basehttp 11374 133187793585728 "GET /Montserrat-MediumItalic.ttf HTTP/1.1" 404 19673
WARNING 2024-12-02 13:54:40,106 log 11374 133187793585728 Not Found: /Montserrat-Bold.ttf
WARNING 2024-12-02 13:54:40,106 basehttp 11374 133187793585728 "GET /Montserrat-Bold.ttf HTTP/1.1" 404 19640
WARNING 2024-12-02 13:54:40,179 log 11374 133187793585728 Not Found: /Montserrat-BoldItalic.ttf
WARNING 2024-12-02 13:54:40,180 basehttp 11374 133187793585728 "GET /Montserrat-BoldItalic.ttf HTTP/1.1" 404 19664
INFO 2024-12-02 13:54:40,201 basehttp 11374 133187793585728 "GET /static/education_platform/images/certificate_images/certificate_border.png HTTP/1.1" 200 1329502
INFO 2024-12-02 13:54:40,343 basehttp 11374 133187793585728 "GET /media/media/education_platform/images/signatures/signature_elena_pSjFVFZ.svg HTTP/1.1" 200 15987
INFO 2024-12-02 13:54:40,348 basehttp 11374 133187793585728 "GET /static/education_platform/images/certificate_images/footer_logo.svg HTTP/1.1" 200 5894
INFO 2024-12-02 13:54:40,848 basehttp 11374 133188007495232 "GET /academy/certificate/228/image HTTP/1.1" 200 202298
INFO 2024-12-02 13:54:53,265 basehttp 11374 133188007495232 "GET /academy/personal_account/my_courses/ HTTP/1.1" 200 47037
INFO 2024-12-02 13:54:53,654 basehttp 11374 133187976037952 "GET /media/media/education_platform/images/test_wraper_k0D2n7P.jpeg HTTP/1.1" 200 62513
INFO 2024-12-02 13:54:53,675 basehttp 11374 133187997009472 "GET /media/media/education_platform/images/sql_image_UWXxmVy.jpeg HTTP/1.1" 200 5152
INFO 2024-12-02 13:54:53,706 basehttp 11374 133187965552192 "GET /media/media/education_platform/images/rat_wgAzpJn.jpeg HTTP/1.1" 200 6138
INFO 2024-12-02 13:54:53,744 basehttp 11374 133187986523712 "GET /media/media/education_platform/images/unitaz_UNOGtSQ.jpeg HTTP/1.1" 200 1996
